slug,title,station,grouped,multi_group,source_surfaces,mode,raw_group_count,raw_sections,raw_kinds,detected_by_current,current_group_count,current_group_kinds,missed_by_current,program_url,sample_labels,fetch_error
pov-iprimianni,POV - I primi anni,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/pov-iprimianni,,
pravljicazadobrojutro,Pravljica za dobro jutro,radiotrsta,False,False,,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/pravljicazadobrojutro,,
prendilacosi,Prendila Così,radio2,True,False,tab_menu,group,1,,group,True,1,group,False,https://www.raiplaysound.it/programmi/prendilacosi,Clip,
prendolasciarpaevengodate,Prendo la sciarpa e vengo da te,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/prendolasciarpaevengodate,,
presadiretta,PresaDiretta,,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/presadiretta,Episodi | Clip,
primachelanotte,Prima che la notte,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/primachelanotte,,
primachelouccidano-lastoriadipippofava,Prima che lo uccidano - La storia di Pippo Fava,,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/primachelouccidano-lastoriadipippofava,Episodi | Extra,
primachemidimentichiditutto,Prima Che Mi Dimentichi Di Tutto,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/primachemidimentichiditutto,,
primadellalba-daily,Prima dell'alba - Daily,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/primadellalba-daily,,
primafila,Prima fila,radio1,True,True,filters|tab_menu,mixed,6,puntate,group|season|year,True,6,group|season|year,False,https://www.raiplaysound.it/programmi/primafila,Stagione 2025-26 | Stagione 2024-25 | Stagione 2023-24 | 2023 (Gen-Lug) | 2022,
primapagina,Prima pagina,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/primapagina,,
primevoci,Prime Voci,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/primevoci,,
primomovimento,Primo movimento,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/primomovimento,,
professionefuturo,Professione Futuro,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/professionefuturo,,
profili,Profili,radiotuttaitaliana,True,True,filters|tab_menu,mixed,3,speciali,group|special,True,3,group|special,False,https://www.raiplaysound.it/programmi/profili,Speciale Pino Daniele | Speciale Lucio Dalla | Clip,
progettosalute,Progetto salute,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/progettosalute,,
protagonistedelrugby,Protagoniste del Rugby,radio1sport,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/protagonistedelrugby,,
protagonistidellapolitica-silvioberlusconi,Protagonisti della politica - Silvio Berlusconi,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/protagonistidellapolitica-silvioberlusconi,,
provadimaturita,Prova di maturità,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/provadimaturita,,
psicologiadaiuto-conoscereperriconoscere,Psicologia d’aiuto - Conoscere per Riconoscere ,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/psicologiadaiuto-conoscereperriconoscere,,
psicologiaedintorni,Psicologia e dintorni,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/psicologiaedintorni,,
puntodidomanda,Punto di domanda,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/puntodidomanda,,
puntodisvolta,Punto di svolta,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/puntodisvolta,,
quadrareiconti,Quadrare i conti,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quadrareiconti,,
qualcosadimiles,Qualcosa di Miles,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/qualcosadimiles,,
qualcosadinuovo,Qualcosa di nuovo,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/qualcosadinuovo,,
quandoeravamonellombra,Quando eravamo nell'ombra,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quandoeravamonellombra,,
quandolaculturarompelesbarre,Quando la cultura rompe le sbarre,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quandolaculturarompelesbarre,,
quannfaccrap,Quann Facc Rap,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quannfaccrap,,
quantestorie,Quante storie,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quantestorie,,
quantobasta,Quanto basta,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quantobasta,,
quarantagiornidiliberta,Quaranta giorni di libertà,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quarantagiornidiliberta,,
queicomplicatianni70,Quei complicati anni ‘70 ,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/queicomplicatianni70,,
quellanottealquirinale,Quella notte al Quirinale,,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/quellanottealquirinale,Episodi | Extra,
quellocheilibrinondicono,Quello che i libri non dicono,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quellocheilibrinondicono,,
questionidistilo,Questioni di Stilo,radiolivenapoli,False,False,,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/questionidistilo,,
questoeilmiopaese,Questo è il mio paese,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/questoeilmiopaese,,
questonostroamore,Questo nostro amore,,True,True,filters|tab_menu,group,3,questo-nostro-amore-raiplaysound-puntate-block,group,True,3,group,False,https://www.raiplaysound.it/programmi/questonostroamore,Questo nostro amore 60 | Questo nostro amore 70 | Questo nostro amore 80,
quicomincia,Qui comincia,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quicomincia,,
quifuori,Qui fuori,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quifuori,,
quinoncisonobambini,Qui non ci sono bambini,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quinoncisonobambini,,
quirinaleilcarismadeglioutsider,Quirinale. Il carisma degli outsider,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quirinaleilcarismadeglioutsider,,
quirinalesegreto,Quirinale segreto,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quirinalesegreto,,
quisanremovocidistampa,Qui Sanremo. Voci di stampa,radiotechete,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/quisanremovocidistampa,,
rabbia30,Rabbia 3.0,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rabbia30,,
racconticriminali-343giorniallinfernosequestrobarbarapiattelli,Racconti Criminali - 343 giorni all'inferno: Sequestro Barbara Piattelli,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/racconticriminali-343giorniallinfernosequestrobarbarapiattelli,,
racconticriminalilincredibilesequestrocasana,Racconti criminali. L'incredibile sequestro Casana,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/racconticriminalilincredibilesequestrocasana,,
raccontidellaresistenza,Racconti della resistenza,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/raccontidellaresistenza,,
raccontidiroma,Racconti di Roma,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/raccontidiroma,,
raccontisceneggiati,Racconti Sceneggiati,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/raccontisceneggiati,,
radar,Radar,,True,True,filters|tab_menu,group,2,episodi,group,True,2,group,False,https://www.raiplaysound.it/programmi/radar,Radar | Terra chiama Terra,
radici-testimonianzeperilfuturo,Radici - Testimonianze per il futuro,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radici-testimonianzeperilfuturo,,
radio1boxestate,Radio1 Box estate,radio1,True,False,tab_menu,group,1,,group,True,1,group,False,https://www.raiplaysound.it/programmi/radio1boxestate,Clip,
radio1drivetime,Radio1 Drive Time,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio1drivetime,,
radio1invivavoce,Radio1 in vivavoce,radio1,True,True,filters|tab_menu,group,4,puntate---,group,True,4,group,False,https://www.raiplaysound.it/programmi/radio1invivavoce,Puntate 2022 | Puntate 2021 | Episodi | Clip,
radio1plotmachine,Radio1 Plot Machine,radio1,True,True,filters|tab_menu,group,7,puntate-,group,True,7,group,False,https://www.raiplaysound.it/programmi/radio1plotmachine,Puntate 2025 | Puntate 2024 | Puntate 2023 | Puntate 2022 | Puntate 2021,
radio1post,Radio1 Post,radio1,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/radio1post,Episodi | Extra,
radio1progettobenessere,Radio1 progetto benessere,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio1progettobenessere,,
radio1streaming,Radio1 Streaming,radio1,True,True,filters|tab_menu,group,3,puntate,group,True,3,group,False,https://www.raiplaysound.it/programmi/radio1streaming,Puntate 2025 | Puntate 2024 | Puntate 2023,
radio1streamingestate,Radio1 Streaming Estate,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio1streamingestate,,
radio2afumetti,Radio2 a Fumetti,radio2,True,True,filters|tab_menu,group,19,cicli,group,True,19,group,False,https://www.raiplaysound.it/programmi/radio2afumetti,Diabolik - Vampiri a Clerville | Tex Willer - Mefisto | Tex Willer - Ombre nella notte | Dylan Dog -Necropolis | Dylana Dog - L'uccisore di streghe,
radio2allediecidellasera-alcentrodellamusica,Radio2 alle dieci della sera - Al centro della musica,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio2allediecidellasera-alcentrodellamusica,,
radio2allediecidellasera-sportandmusica,Radio2 alle dieci della sera - Sport & musica,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio2allediecidellasera-sportandmusica,,
radio2asanremo,Radio2 a Sanremo,radio2,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/radio2asanremo,Episodi | Clip,
radio2caterpillar,Radio2 Caterpillar,radio2,True,True,filters|tab_menu,mixed,7,puntate,group|season|special,True,7,group|season|special,False,https://www.raiplaysound.it/programmi/radio2caterpillar,Stagione 2025-26 | Stagione 2024-25 | Stagione 2023-24 | Stagione 2022-23 | Speciali,
radio2decanter,Radio2 Decanter,radio2,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/radio2decanter,Episodi | Clip,
radio2fa100,Radio2 fa 100,radio2,True,False,tab_menu,group,1,,group,True,1,group,False,https://www.raiplaysound.it/programmi/radio2fa100,Clip,
radio2informa,Radio2 in forma,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio2informa,,
radio2inunora,Radio2 in un'Ora,radio2,False,False,,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio2inunora,,
radio2live,Radio2 Live,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio2live,,
radio2mattidalegare,Radio2 matti da legare,radio2,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/radio2mattidalegare,Episodi | Clip,
radio2musicroom,Radio2 music room,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio2musicroom,,
radio2musicroomweekend,Radio2 music room weekend,radio2,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/radio2musicroomweekend,Episodi | Clip,
radio2nelpallone,Radio2 nel pallone,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio2nelpallone,,
radio2safari,Radio2 Safari,radio2,True,False,tab_menu,group,1,,group,True,1,group,False,https://www.raiplaysound.it/programmi/radio2safari,Episodi,
radio2socialclub,Radio2 Social Club,radio2,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/radio2socialclub,Episodi | Clip,
radio2staiserena,Radio2 stai Serena,radio2,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/radio2staiserena,Episodi | Clip,
radio2storierock,Radio2 Storie Rock,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio2storierock,,
radio3mondo,Radio3 Mondo,radio3,True,True,filters|tab_menu,group,4,episodi,group,True,4,group,False,https://www.raiplaysound.it/programmi/radio3mondo,Interferenze | Episodi | Clip | Extra,
radio3raiit,Radio3.rai.it,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio3raiit,,
radio3scienza,Radio3 Scienza,radio3,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/radio3scienza,Episodi | Extra,
radio3suite,Radio3 Suite,radio3,True,True,filters|tab_menu,group,4,puntate,group,True,4,group,False,https://www.raiplaysound.it/programmi/radio3suite,Il cartellone | Magazine | Panorama | Episodi,
radio3suite-ilcartellone,Radio3 Suite - Il cartellone,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio3suite-ilcartellone,,
radio3suite-magazine,Radio3 Suite - Magazine,radio3,True,True,tab_menu,group,3,,group,True,3,group,False,https://www.raiplaysound.it/programmi/radio3suite-magazine,Episodi | Clip | Extra,
radio3suite-panorama,Radio3 Suite - Panorama,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio3suite-panorama,,
radio3trentaminuti,Radio3 Trenta minuti,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radio3trentaminuti,,
radioalicevociestoriedal77,"Radio Alice, voci e storie dal '77",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radioalicevociestoriedal77,,
radioanchio,Radio anch'io,radio1,True,True,filters|tab_menu,group,9,puntate,group,True,9,group,False,https://www.raiplaysound.it/programmi/radioanchio,Puntate 2026 | Puntate 2025 | Puntate 2024 | Puntate 2023 | Puntate 2022,
radioanchioestate,Radio anch'io estate,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radioanchioestate,,
radioanchiosport,Radio anch'io sport,radio1,True,True,filters|tab_menu,group,7,puntate-,group,True,7,group,False,https://www.raiplaysound.it/programmi/radioanchiosport,Puntate 2025 | Puntate 2024 | Puntate 2023 | Puntate 2022 | Puntate 2021,
radiodibordo,Radio di bordo,radio1,True,True,filters|tab_menu,group,6,puntate,group,True,6,group,False,https://www.raiplaysound.it/programmi/radiodibordo,Puntate 2026 | Puntate 2025 | Puntate 2024 | Puntate 2023 | Puntate 2022,
radioemilia,Radio Emilia,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radioemilia,,
radiofestival,Radio Festival,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radiofestival,,
radiokidsextra,Radio Kids Extra,radiokids,True,True,filters|tab_menu,mixed,3,puntate,group|special,True,3,group|special,False,https://www.raiplaysound.it/programmi/radiokidsextra,W la Scienza - Esof 2020 | Speciale Rodari dal Parco della Fantasia di Omegna | Episodi,
radiolibere,Radio libere,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radiolibere,,
radiolim,Radio Lim,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radiolim,,
radioliveinnaples,Radio Live in Naples,radiolivenapoli,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radioliveinnaples,,
radiopasspartu,Radio Passpartù,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radiopasspartu,,
radiosanremononsolobrutte,RadioSanremo Nonsolobrutte ,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radiosanremononsolobrutte,,
radioscuola,Radio Scuola,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radioscuola,,
radiostorie,Radio Storie,radiokids,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radiostorie,,
radiotecheteperilprixitalia,Radio Techeté per il Prix Italia,radiotechete,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radiotecheteperilprixitalia,,
radiotecheteracconta,Radio Techetè racconta...,radiotechete,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radiotecheteracconta,,
radioterremoto,Radio terremoto,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radioterremoto,,
radiotitanic,Radio Titanic,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radiotitanic,,
radunooperazionenostalgia,Raduno Operazione Nostalgia,radiotechete,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/radunooperazionenostalgia,,
raffaelloincarcere,Raffaello in Carcere,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/raffaelloincarcere,,
ragazzealvoto,Ragazze al voto,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ragazzealvoto,,
ragazzeconlapistola,Ragazze con la pistola,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ragazzeconlapistola,,
raiduoconaleefranz,Raiduo con Ale e Franz,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/raiduoconaleefranz,,
raigrtechete,Rai Gr Techete',radiotechete,False,False,,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/raigrtechete,,
rainews24-drivetime,Rainews24 - Drive Time,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rainews24-drivetime,,
ratline-lafugadeinazisti,Ratline - La fuga dei nazisti,,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/ratline-lafugadeinazisti,Episodi | Extra,
ravennainonda,Ravenna InOnda,radio3,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/ravennainonda,Episodi | Extra,
rebus,Rebus,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rebus,,
recordstorieolimpiche,Record. Storie olimpiche,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/recordstorieolimpiche,,
regioneuropa,RegionEuropa,radio1,True,True,filters|tab_menu,group,3,puntate,group,True,3,group,False,https://www.raiplaysound.it/programmi/regioneuropa,Puntate 2025 | Puntate 2024 | Puntate 2023,
relikti,Relikti,radiotrsta,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/relikti,,
renoiricoloridelgiallo,Re Noir. I colori del giallo,radio1,True,True,filters|tab_menu,mixed,5,puntate,group|season,True,5,group|season,False,https://www.raiplaysound.it/programmi/renoiricoloridelgiallo,Stagione 2025-26 | Stagione 2024-25 | Stagione 2023-24 | Stagione 2022-23 | Extra,
report,Report,,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/report,Episodi | Clip,
revolution,Revolution,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/revolution,,
riflessionidisordinatediunmalatodimusica,Riflessioni (disordinate) di un malato di musica,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/riflessionidisordinatediunmalatodimusica,,
rigonistern-cinquedinikolajewka,Rigoni Stern - Cinque di Nikolajewka,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rigonistern-cinquedinikolajewka,,
rigopiano-cronachedallavalanga,Rigopiano - Cronache dalla valanga,,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/rigopiano-cronachedallavalanga,Episodi | Extra,
rinascere,Rinascere,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rinascere,,
rininoilladrogentiluomochederuboilprincipecarlo,"Rinino, il ladro gentiluomo che derubò il principe Carlo",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rininoilladrogentiluomochederuboilprincipecarlo,,
rinogaetano-mailcieloesemprepiublu,Rino Gaetano - Ma il cielo è sempre più blu,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rinogaetano-mailcieloesemprepiublu,,
riservaindiana,Riserva Indiana,,True,True,filters|tab_menu,seasonal,4,episodi,season,True,4,season,False,https://www.raiplaysound.it/programmi/riservaindiana,Stagione 4 | Stagione 3 | Stagione 2 | Stagione 1,
ritalevi-montalcini,Rita Levi-Montalcini,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ritalevi-montalcini,,
ritornoadauschwitz-primolevi,Ritorno ad Auschwitz - Primo Levi,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ritornoadauschwitz-primolevi,,
ritrattisottovoce,Ritratti sottovoce,radiotechete,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ritrattisottovoce,,
riverberi,Riverberi,,True,True,filters|tab_menu,seasonal,2,episodi,season,True,2,season,False,https://www.raiplaysound.it/programmi/riverberi,Stagione 2025/2026 | Stagione 2024/2025,
rivoluzionedolci,Rivoluzione Dolci,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rivoluzionedolci,,
rivoluzionegorbacev,Rivoluzione Gorbačëv,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rivoluzionegorbacev,,
roadtoeurovision,Road to Eurovision,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/roadtoeurovision,,
roccochinnici-ecosilieveiltuobaciosullafronte,Rocco Chinnici - È così lieve il tuo bacio sulla fronte,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/roccochinnici-ecosilieveiltuobaciosullafronte,,
rockrevolution,Rock revolution,,False,False,,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rockrevolution,,
rommeluncasodicoscienza,Rommel un caso di coscienza,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rommeluncasodicoscienza,,
rosagambella,Rosa Gambella,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rosagambella,,
rrrradiorairicorda,"RRR, Radio Rai Ricorda",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rrrradiorairicorda,,
rugby-francia2023,Rugby - Francia 2023,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rugby-francia2023,,
rush,Rush,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/rush,,
sabatoanchio,Sabato anch'io,radio1,True,True,filters|tab_menu,group,4,puntate,group,True,4,group,False,https://www.raiplaysound.it/programmi/sabatoanchio,Puntate 2023 | Puntate 2022 | Puntate 2021 | Episodi,
sabatoanchioestate,Sabato anch'io estate,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/sabatoanchioestate,,
sabatoinconcerto,Sabato in concerto,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/sabatoinconcerto,,
sabatosport,Sabato Sport,radio1,True,True,filters|tab_menu,group,8,puntate,group,True,8,group,False,https://www.raiplaysound.it/programmi/sabatosport,Puntate 2026 | Puntate 2025 | Puntate 2024 | Puntate 2023 | Puntate 2022,
sabiadeishortus,Sa bia de is hortus,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/sabiadeishortus,,
sabinastyle,Sabina Style,isoradio,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/sabinastyle,,
sacroeprofano,Sacro e Profano,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/sacroeprofano,,
salaprove,Sala prove,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/salaprove,,
salmanrushdie-leintervistedimarcodamilano,Salman Rushdie - Le interviste di Marco Damilano,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/salmanrushdie-leintervistedimarcodamilano,,
saltodispeciebymilluminodimeno,Salto di specie by M'illumino di Meno,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/saltodispeciebymilluminodimeno,,
saltoincamper-vitaimmaginaria,SalTo in camper - Vita immaginaria,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/saltoincamper-vitaimmaginaria,,
sandramondainieraimondovianelloagranvarieta-ciccioloecicciola,Sandra Mondaini e Raimondo Vianello a Gran Varietà - Cicciolo e Cicciola,radio2,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/sandramondainieraimondovianelloagranvarieta-ciccioloecicciola,Episodi | Extra,
sanmarinosongcontest,San Marino Song Contest,radio2,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/sanmarinosongcontest,Episodi | Clip,
sanremo2024ilgiornodopo,Sanremo 2024 il giorno dopo,radiotuttaitaliana,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/sanremo2024ilgiornodopo,,
sanremogiovani,Sanremo Giovani,,True,True,filters|tab_menu,group,3,clip,group,True,3,group,False,https://www.raiplaysound.it/programmi/sanremogiovani,I protagonisti | Esibizioni | Clip,
sanremogiovani2025,Sanremo Giovani 2025,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/sanremogiovani2025,,
sanremoilgiornodopo,Sanremo il giorno dopo,,True,True,filters|tab_menu,group,2,episodi,group,True,2,group,False,https://www.raiplaysound.it/programmi/sanremoilgiornodopo,Sanremo 2026 | Sanremo 2025,
sanremoinmezzora,Sanremo in mezz'ora,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/sanremoinmezzora,,
sanremonight,Sanremo Night,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/sanremonight,,
sanremostory,Sanremo Story,radiotechete,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/sanremostory,,
sanremotuttaitaliana,Sanremo Tutta Italiana,radiotuttaitaliana,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/sanremotuttaitaliana,,
santeparole,Sante parole,isoradio,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/santeparole,,
santiperungiorno,Santi per un giorno,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/santiperungiorno,,
